Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SOUTH PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),EAST PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),NORTH PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),WEST PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),CORE LIGHTS 1:Lights Electricity Rate [W](Hourly),PLENUM:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM:Zone Air System Sensible Cooling Rate [W](Hourly),PLENUM:Zone Air Temperature [C](Hourly),SOUTH PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),SOUTH PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),SOUTH PERIMETER:Zone Air Temperature [C](Hourly),EAST PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),EAST PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),EAST PERIMETER:Zone Air Temperature [C](Hourly),NORTH PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),NORTH PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),NORTH PERIMETER:Zone Air Temperature [C](Hourly),WEST PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),WEST PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),WEST PERIMETER:Zone Air Temperature [C](Hourly),CORE:Zone Air System Sensible Heating Rate [W](Hourly),CORE:Zone Air System Sensible Cooling Rate [W](Hourly),CORE:Zone Air Temperature [C](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),SOUTH ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),EAST ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),WEST ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),CORE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),NORTH ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),SOUTH ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),EAST ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),WEST ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),CORE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),NORTH ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly) 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.58074486377901,2021.2046788794524,0.0,21.99999999999641,810.49746488455,0.0,21.999999999999998,1832.7936098156025,0.0,21.999999999999998,679.0860952933372,0.0,22.000000000000008,1619.7783727121569,0.0,22.0,12692.082570398206,2110.1749471116988,1377.9568251503334,1968.2739503781348,3342.373439467715,2789.7724341500545,0.0,0.0,0.0,0.0,0.0 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.423741574207239,2074.8032652322019,0.0,21.99999999999904,839.5955353524805,0.0,21.999999999999998,1887.0225193291408,0.0,22.0,708.2710682694742,0.0,22.000000000000008,1638.746655218556,0.0,22.0,12794.003710666984,2158.2193694881568,1395.9476184849248,1975.249200616329,3333.682491137942,2827.374056799364,0.0,0.0,0.0,0.0,0.0 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.222311945772007,2067.453205389076,0.0,21.99999999999974,840.8275156922855,0.0,22.0,1880.8384534894167,0.0,22.000000000000005,709.5402688430058,0.0,22.000000000000008,1592.8853489052409,0.0,22.000000000000005,12637.48596944247,2144.2130340399705,1383.8661262945098,1949.8912416530043,3254.7021808766014,2801.282412438117,0.0,0.0,0.0,0.0,0.0 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.02148186729207,2138.8840123025349,0.0,21.999999999999934,873.5892826805175,0.0,22.0,1952.100299393006,0.0,22.0,742.3237419206789,0.0,22.0,1691.616709062614,0.0,21.999999999999998,12944.490595386074,2215.640425644363,1416.6265771617578,1982.6780714340303,3353.4568376593517,2872.557709346305,0.0,0.0,0.0,0.0,0.0 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.836373776373005,2148.5801909115127,0.0,21.999999999999984,878.9832693478711,0.0,22.0,1962.231609267682,0.0,21.999999999999998,747.7259613905917,0.0,21.999999999999998,1714.0275902535632,0.0,22.0,12914.411080673352,2219.7885268389925,1410.9242317462372,1965.885677984549,3348.19600923547,2866.085660727835,0.0,0.0,0.0,0.0,0.0 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.672665675694546,2163.8828336185617,0.0,21.999999999999998,885.9377465228599,0.0,22.000000000000005,1977.2412094905649,0.0,22.0,754.685175878084,0.0,22.0,1739.2833002790567,0.0,22.000000000000005,12983.993534369436,2235.0921468285835,1417.8843502367273,1972.8571657649073,3373.5032750397156,2881.125622359232,0.0,0.0,0.0,0.0,0.0 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.52865705810362,2215.686803336943,0.0,21.999999999999998,908.3369334953777,0.0,22.0,2028.644891527766,0.0,21.999999999999998,777.0885758404029,0.0,21.999999999999998,1827.958473235797,0.0,22.000000000000008,13221.419953302877,2286.942986795118,1440.3760145732825,1995.4424118398898,3462.432247291635,2932.695318662683,0.0,0.0,0.0,0.0,0.0 
 01/01  08:00:00,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.406971632316921,2095.191810875476,0.0,21.999999999999998,840.8791307556821,0.0,22.000000000000008,1966.0260040506965,0.0,22.0,749.5652637673011,0.0,22.000000000000005,1768.609990007697,0.0,22.0,12784.311268558647,2159.8010653090016,1359.6224574288356,1941.2977482891473,3369.892277375935,2850.1667460154596,0.0,0.0,0.0,0.0,0.0 
 01/01  09:00:00,-8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.36550293318735,952.7360117801145,0.0,22.000000000000005,317.7309279155497,0.0,22.0,1847.1400637092693,0.0,22.0,690.2648677092011,0.0,21.999999999999998,1778.1439137300104,0.0,22.0,10766.132329063204,1005.1348901605575,812.0390053382557,1832.8918046518048,3318.039831135728,2694.495823636588,0.0,0.0,0.0,0.0,0.0 
 01/01  10:00:00,-6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.437295754447183,0.0,37.53387496902178,22.000017109428378,138.7978749685144,0.0,22.0,1819.0407368305706,0.0,22.0,662.8623557967712,0.0,22.0,1970.5522129579477,0.0,22.0,9374.921253057937,0.0,583.9936107622489,1707.1958009871076,3387.501916195624,2592.6989509726906,0.0,0.0,0.0,0.0,0.0 
 01/01  11:00:00,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.639738576008819,0.0,1138.8066806772568,22.00003207454332,164.31981498735878,0.0,22.0,1643.5651791766423,0.0,22.000000000000005,568.9410371888653,0.0,22.0,1838.0829617476339,0.0,22.0,8735.256477452856,0.0,571.8178159687005,1537.9548528454132,3161.0921032914559,2360.860731207019,0.0,0.0,0.0,0.0,0.0 
 01/01  12:00:00,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.933362411899257,0.0,1455.5390454684448,21.99996620575079,317.2267208177591,0.0,21.999999999999998,1422.0903483940866,0.0,22.000000000000005,456.948683508218,0.0,21.999999999999998,1716.5082097585774,0.0,21.999999999999998,8169.104170151173,0.0,686.9338641823925,1350.4728595748966,2945.298850408012,2082.8676218456037,0.0,0.0,0.0,0.0,0.0 
 01/01  13:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.221238343071087,0.0,456.1122162582851,21.999972474519848,403.0040128763112,0.0,21.999999999999998,1306.085666269265,0.0,22.0,373.6369693077813,0.0,22.000000000000005,1613.81062504679,0.0,22.0,7781.9878155355249,0.0,748.2668649057885,1218.3093819284807,2781.6103020019857,1930.270292559002,0.0,0.0,0.0,0.0,0.0 
 01/01  14:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.459939811940666,181.11699689141643,0.0,21.9999926820377,427.2259194696471,0.0,21.999999999999998,1200.1644607045928,0.0,22.0,287.00283056198716,0.0,22.0,1488.0422073930159,0.0,22.000000000000005,7463.202777755265,146.78811131726187,747.9796103480161,1082.6719922268092,2594.6142945197236,1787.6177952031858,0.0,0.0,0.0,0.0,0.0 
 01/01  15:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.652269088619069,507.76422745107268,0.0,21.99999805152918,480.1744968149478,0.0,21.999999999999994,1227.7805595861892,0.0,22.0,236.5119531420014,0.0,22.000000000000008,1400.6533108569129,0.0,22.000000000000005,7733.324977140591,473.4791658272207,801.0280840785902,1032.3937455865674,2507.499559861587,1815.3934476463572,0.0,0.0,0.0,0.0,0.0 
 01/01  16:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.778693608943454,948.754348829847,0.0,21.999999479966239,518.4987844043744,0.0,21.999999999999998,1256.4287636089167,0.0,22.000000000000005,296.2211689345977,0.0,21.999999999999998,1272.3057316135756,0.0,22.000000000000005,8174.004796531755,914.556814943732,839.5267693741922,1092.4358886503097,2379.633559193755,1844.320790229498,0.0,0.0,0.0,0.0,0.0 
 01/01  17:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.83723475821448,1254.5053239888112,0.0,21.99999986089455,553.4774193978119,0.0,21.999999999999998,1297.21992408418,0.0,22.000000000000005,385.1630825911152,0.0,21.999999999999998,1162.9406159712463,0.0,22.0,8535.001447580562,1220.3061233705544,874.497604936099,1181.3556080172949,2270.230598043016,1885.0805390733293,0.0,0.0,0.0,0.0,0.0 
 01/01  18:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.845162017460898,1407.5995211398968,0.0,21.99999996278863,584.3511599584654,0.0,21.999999999999998,1345.4979652928715,0.0,22.0,432.8254535982942,0.0,22.0,1184.104028015725,0.0,21.999999999999998,8936.637265303994,1380.1104725313158,918.789195261038,1255.8534000130749,2324.8932498472897,1953.4599735110076,0.0,0.0,0.0,0.0,0.0 
 01/01  19:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.820523248454749,1612.5840365437708,0.0,21.9999999900761,654.6114974927205,0.0,21.999999999999998,1495.727904795178,0.0,22.000000000000005,512.5898314339165,0.0,21.999999999999998,1400.0998612474214,0.0,22.0,9741.673923977896,1590.6925916934256,1000.2384134636689,1357.995139721782,2568.7752938028595,2120.441511155892,0.0,0.0,0.0,0.0,0.0 
 01/01  20:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.779901495962755,1659.9783665146752,0.0,21.999999997355184,666.269310407698,0.0,22.000000000000005,1516.0107284439483,0.0,22.0,529.4986800339229,0.0,21.999999999999998,1447.0344586890188,0.0,22.000000000000005,9700.948315865211,1625.8308615966378,987.3750639280429,1325.8531076968746,2554.406010197509,2103.9522983058798,0.0,0.0,0.0,0.0,0.0 
 01/01  21:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.741527955401037,1553.1023573496132,0.0,21.999999999292347,615.4350616742195,0.0,22.000000000000008,1394.06796366251,0.0,22.0,481.38587736149568,0.0,21.999999999999998,1218.9643512071507,0.0,21.999999999999998,9246.67770242002,1525.721478150757,950.0745355074262,1304.8039170832547,2360.223934812287,2002.3228627260269,0.0,0.0,0.0,0.0,0.0 
 01/01  22:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.706129933894048,1693.9345070407763,0.0,21.99999999981137,673.4328197662553,0.0,22.0,1527.742265917237,0.0,22.0,540.7582429650001,0.0,21.999999999999994,1462.748607464775,0.0,21.999999999999998,9781.502744908472,1659.8423970862955,994.6414507215807,1337.3133061380477,2570.3475673682407,2115.827049454039,0.0,0.0,0.0,0.0,0.0 
 01/01  23:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67504349939809,1722.9702985245077,0.0,21.99999999994971,684.2853160235054,0.0,22.0,1551.56092604055,0.0,22.0,552.3084009318163,0.0,22.0,1475.3989157016413,0.0,21.999999999999994,9969.974161100676,1695.5856548914126,1018.910166885815,1375.6993202416468,2616.50089535349,2159.7471495880429,0.0,0.0,0.0,0.0,0.0 
 01/01  24:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.64346350845617,1733.8163202844208,0.0,21.99999999998659,688.5128032717685,0.0,21.999999999999998,1560.1464179307805,0.0,22.000000000000005,556.8858886361722,0.0,22.000000000000005,1481.1492623543,0.0,22.0,10002.151904771245,1706.3123766399043,1022.9142107245619,1379.8460836135667,2621.6066565943185,2167.9416030586264,0.0,0.0,0.0,0.0,0.0 
 01/02  01:00:00,-3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.605991705834108,83.10133286164622,2466.108351788379,18.05023990711506,1.7114763590639844,1248.380486161907,18.075161688512109,0.0,2434.27217970767,18.124281276719225,0.0,1370.7608658064926,18.091339181385565,0.0,4285.987084362166,18.249298264869599,2502.1393222197709,64.1903254933969,13.907164499804184,29.31465692179679,0.0,0.0,152.6470179361279,37.71849889351942,29.572099229639524,774.317042169127,296.94154293609128 
 01/02  02:00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.313467861666124,0.0,510.77750566938996,17.999959618535269,0.0,386.32304109233976,17.999771728360615,0.0,678.6306411133801,17.999791341306009,0.0,542.6701307318417,17.999855852695015,0.0,1886.1416100766874,18.000057940633189,1426.0427878124986,0.0,0.0,150.62493224390995,0.0,0.0,0.0,0.0,0.0,171.88688142832019,0.0 
 01/02  03:00:00,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.043195581722768,0.0,537.0332525798112,17.99997915518055,0.0,359.78287537706458,17.999878339284618,0.0,683.5193728569898,17.999880851932656,0.0,514.6706276441146,17.99994424826484,0.0,2124.4707853767188,18.00004557554782,1541.3816034022325,0.0,0.0,200.82780504230517,0.0,0.0,0.0,0.0,0.0,237.0228242196589,0.0 
 01/02  04:00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.80193843764141,0.0,253.7472010508227,17.999988684115139,0.0,225.1778314094181,17.999964344262645,0.0,417.8510226207827,17.99998127634916,0.0,395.35638006770025,17.99997842544021,0.0,1799.672235425102,18.00001810041658,1684.3611865053268,0.0,44.35873958659975,297.85255466422066,0.0,92.90032369430476,0.0,0.0,0.0,145.71859441993298,0.0 
 01/02  05:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.590874565134009,0.0,133.97108713044055,17.99999540427668,0.0,166.87094608886128,17.999989565857697,0.0,294.527353240057,17.999997063487503,0.0,325.86285806879098,17.999992777418158,0.0,1569.2333471707617,18.000008186995968,1698.9485472505938,0.0,64.67169168426398,291.3718256827668,0.0,159.2175509770348,0.0,0.0,0.0,80.15650476625958,0.0 
 01/02  06:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.418631771271958,0.0,113.46043191870376,18.000000256532318,0.0,156.3079849580845,17.999996944945218,0.0,274.6972943991286,17.999999539136309,0.0,316.06870927010007,17.999997580884796,0.0,1542.341490950208,18.000004458531394,1731.3210488053642,0.0,75.23014634535793,301.16239820618446,0.0,179.04290592629892,0.0,0.0,0.0,72.35462418725432,0.0 
 01/02  07:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.27623859037003,0.0,128.5765420425978,18.000006581406077,0.0,162.11501714826228,17.99999910507422,0.0,289.40068654013978,17.99999992762709,0.0,321.92612949348406,17.99999918939772,0.0,1547.8288144517665,18.000002673771975,1656.0256279009503,0.0,58.212359887054258,272.88521949856769,0.0,147.5266169540832,0.0,0.0,0.0,73.87045742097668,0.0 
 01/02  08:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.160731075265236,3902.2408720576547,0.0,20.954779006561034,1988.5129075580215,0.0,21.404575048252246,4003.298610197172,0.0,21.20137801688508,2022.450567147218,0.0,21.715697574211757,4036.100867671645,0.0,21.607595103160567,20113.99289703355,3967.099604700191,2370.181026698489,2887.586805774275,5166.60158350313,4618.9929022171959,0.0,0.0,0.0,0.0,0.0 
 01/02  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3174005494499,2687.5118795406117,0.0,21.900570900622666,1068.1007866212995,0.0,21.918888961221094,2473.6237144937679,0.0,21.950221021788616,906.7098479953595,0.0,21.953499540769895,2628.512992410434,0.0,21.984549816229934,13752.021024052723,2775.9475252002805,1411.1915996620554,1677.9695970484855,3700.0330364667718,3083.348291534863,0.0,0.0,0.0,0.0,0.0 
 01/02  10:00:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.509412627978567,1713.0052744709593,0.0,21.996869540430184,729.6372117908804,0.0,21.994749440975946,1691.6397822105656,0.0,21.99939582469747,641.5711416921868,0.0,21.995755669278837,2140.4929716511944,0.0,21.999937042964765,10521.919511858798,1663.2483578624786,1015.2085273592525,1363.7401923401999,3152.9882579168649,2223.203202239735,0.0,0.0,0.0,0.0,0.0 
 01/02  11:00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.729767317667238,1426.2968185356149,0.0,21.999166363113639,581.0341599323883,0.0,21.998206778252617,1391.3196484504243,0.0,21.999884360289444,470.618399435798,0.0,21.998358044395,1790.0223626942216,0.0,21.999991464829216,9074.397675385051,1361.7379926357515,840.3681225804896,1142.4374627849007,2740.8502431474937,1885.472880096148,0.0,0.0,0.0,0.0,0.0 
 01/02  12:00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.986298891510348,1046.1536668336267,0.0,21.999777490651238,456.1462431809441,0.0,21.99938638474905,1101.1977193670865,0.0,21.999977808309,340.3916116272403,0.0,21.999363653942188,1519.1681393514519,0.0,21.99999883898698,7877.188645580594,980.977824593408,715.0263756280419,1011.9795330864054,2470.2455780147577,1595.4283601177133,0.0,0.0,0.0,0.0,0.0 
 01/02  13:00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.269577375373964,772.659132748262,0.0,21.999940414591035,365.4234105340938,0.0,21.99978946025997,886.7574071000217,0.0,21.99999572554327,228.03916269754246,0.0,21.999752757248154,1258.2511625021689,0.0,21.99999984132323,6925.771871892023,707.3696196002136,624.2458710411637,899.7256291720432,2209.708919394694,1381.1908585436418,0.0,0.0,0.0,0.0,0.0 
 01/02  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.551620172511965,905.4894531183363,0.0,21.99998410154906,422.3182832651628,0.0,21.99992797217866,1018.8648429223849,0.0,21.999999179951869,258.11252604781296,0.0,21.999904197774258,1417.4669915284067,0.0,21.999999978422556,7727.502194510658,859.5360238449149,719.8181804811903,1007.1842072218857,2465.958315796814,1571.4744930255848,0.0,0.0,0.0,0.0,0.0 
 01/02  15:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.773947222472775,993.6274189973847,0.0,21.99999575423883,448.88582707705248,0.0,21.999975338973838,1071.1129640225909,0.0,21.999999842501855,262.7208372583045,0.0,21.99996284941357,1342.3759950662216,0.0,21.999999997061658,7924.658048991323,954.3874791798279,759.8088801132839,1038.6639940281426,2424.4031048696058,1643.8636166601946,0.0,0.0,0.0,0.0,0.0 
 01/02  16:00:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9175995476713,1285.7483728876669,0.0,21.99999886838983,535.9146129971168,0.0,21.99999156965381,1257.7083577805007,0.0,21.999999969814643,360.8937741504842,0.0,21.99998561403175,1447.1361876973788,0.0,21.999999999600925,8491.569549183367,1233.072135386522,819.9400211655376,1083.0395330313853,2461.882107616917,1790.1047778427365,0.0,0.0,0.0,0.0,0.0 
 01/02  17:00:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.986974130707855,72.93263680079963,2554.1295275815584,18.05029677220612,0.0,1280.005507752217,18.075348688911885,0.0,2466.1383982532868,18.1326367013536,0.0,1419.1766468876245,18.091536593297037,0.0,4027.0946598747698,18.248394810812628,2503.199001976748,49.84805495925378,2.029991656525933,7.9195979277318229,0.0,0.0,181.8713154914784,41.21716845882187,32.47743189239064,756.7681888704046,327.5362785798729 
 01/02  18:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.77129883092744,0.0,728.3999074362555,18.000029020758598,0.0,476.9155039308189,17.99982453446481,0.0,865.4135034126925,17.999843150171335,0.0,641.6899433165827,17.999606674591325,0.0,1981.8785414635254,18.000304007556687,1315.0998219466683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.5688478063998,0.0 
 01/02  19:00:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.544488919789865,0.0,712.42508631089,17.9999923066789,0.0,435.8082158378693,17.999878985529575,0.0,838.1374936875591,17.99989408082596,0.0,594.8400263836757,17.999716728001216,0.0,2162.4100299875269,18.000374403210946,1368.643162414845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.11218827457659,0.0 
 01/02  20:00:00,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.337390300615643,0.0,427.91355203054538,17.999959577866734,0.0,302.25126238077157,17.999891798175939,0.0,573.9249887628921,17.99989665718715,0.0,460.4229451128567,17.999890357306535,0.0,1800.3388402621895,18.00027042970841,1320.5840011325893,0.0,0.0,59.9483500020838,0.0,0.0,0.0,0.0,0.0,157.1046769902369,0.0 
 01/02  21:00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.157394469366016,0.0,316.13531614754359,17.999976600303325,0.0,249.43325000099868,17.999944425820304,0.0,480.4139274120553,17.99991562512138,0.0,413.18484466998327,17.999957576900259,0.0,1646.5089331203117,18.000212039616799,1294.904396091116,0.0,0.0,80.41535281125286,0.0,0.0,0.0,0.0,0.0,110.95806913959497,0.0 
 01/02  22:00:00,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.006608282550514,0.0,315.7589994448108,17.99997566007301,0.0,247.52192687345815,17.99994294747024,0.0,468.7070865921014,17.999929299917299,0.0,407.9551847705179,17.999985761041857,0.0,1651.9376816442105,18.000226610530829,1280.6530799605869,0.0,0.0,63.34166581471587,0.0,0.0,0.0,0.0,0.0,113.78044000560276,0.0 
 01/02  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.874864177661263,0.0,357.33601242038278,17.99999725819006,0.0,265.34564009113549,17.99994261501731,0.0,515.1551730203219,17.99993760108685,0.0,425.52545953407118,17.999995206184356,0.0,1802.3633696491898,18.00029201484414,1407.6956073616316,0.0,0.0,144.22645888723106,0.0,0.0,0.0,0.0,0.0,159.93817433413234,0.0 
 01/02  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.74205365732744,0.0,221.87445335091526,18.000003671436934,0.0,207.30756890626618,17.99818326017952,0.0,380.9032845392958,17.999990174134095,0.0,366.17680594707329,17.999998390012207,0.0,1595.432783630577,18.000205715087739,1440.0197842669889,0.0,0.0,203.5644322328664,0.0,37.22584324181034,0.0,0.0,0.0,95.6985346520437,0.0 
 01/03  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.609826520803342,0.0,198.37222895353535,18.000012844328429,0.0,194.80352584401045,17.999466586086024,0.0,357.9289851973517,17.999998452802946,0.0,355.0098634109145,17.999999459321548,0.0,1575.7350881576977,18.000184729044109,1481.2770452687478,0.0,13.292438103220976,214.72404094152805,0.0,60.186517583221377,0.0,0.0,0.0,89.54307450050902,0.0 
 01/03  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.485128759968463,0.0,99.14135887265639,18.000014004250358,0.0,151.78035825794633,17.999843717761526,0.0,259.1923311625933,17.999999757051748,0.0,311.78495922378627,17.99999981879254,0.0,1419.9694304358382,18.000097927512426,1616.5507430257754,0.0,56.08874148393904,257.9302549834407,0.0,158.903678561615,0.0,0.0,0.0,40.0970938565124,0.0 
 01/03  03:00:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.371543126473416,0.0,1.012488735324041,18.00000973947753,0.0,109.19038782604548,17.999954336616214,0.0,160.7157952710595,17.99999996198681,0.0,269.1756323275522,17.999999939425668,0.0,1242.0737133672629,17.999834312170039,1699.3799223642917,0.0,85.13079325209658,273.57051125537557,0.0,237.14764371655114,0.0,0.0,0.0,0.0,0.0 
 01/03  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.271884544662392,0.0,10.137140677291427,18.000002064406325,0.0,113.2182126584321,17.9999866453708,0.0,170.8358789746735,17.999999994045028,0.0,273.154395041709,17.99999997973371,0.0,1282.1121536716315,17.999825615160196,1740.9817695573277,0.0,94.35821961310158,296.1489018292015,0.0,246.94367397475635,0.0,0.0,0.0,0.0,0.0 
 01/03  05:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.17567274451156,19.021393615988928,0.0,18.000005730249069,0.0,100.5706973673814,17.999996093082705,0.0,143.34422976046154,17.99999999906675,0.0,260.4804206985382,17.999999993217707,0.0,1279.0972301900798,17.999790185035559,1903.3585441068377,0.0,131.3456655919093,357.5270227606921,0.0,310.9548816139678,0.0,0.0,0.0,0.0,0.0 
 01/03  06:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.071765980064166,97.99777218287363,0.0,18.000001267082106,0.0,65.95856644314063,17.99999885787731,0.0,66.02888713606444,17.99999999985389,0.0,225.8519372653709,17.99999999773195,0.0,1200.1437877540753,17.999764334066204,2191.3400566506186,31.428306979383028,190.4019391113033,441.05331952360276,0.0,424.92551689606077,0.0,0.0,0.0,0.0,0.0 
 01/03  07:00:00,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.955422844376307,110.98476588159247,0.0,18.000000280449453,0.0,59.18674154763539,17.999999665865304,0.0,54.53401249783383,17.999999999977104,0.0,219.07353760344723,17.99999999924105,0.0,1241.7244612039659,17.99979403597961,2351.6005007887777,56.63748772090602,221.61880182332738,496.7268160511891,0.0,473.0864210530869,0.0,0.0,0.0,0.0,0.0 
 01/03  08:00:00,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.837936856374846,3866.6908121589337,0.0,20.831665910686369,1927.41623513453,0.0,21.241480594214197,3918.616779791799,0.0,20.98200180039478,2078.273438562616,0.0,21.651437395518678,4097.075061061095,0.0,21.46429680284224,20507.182729561893,3967.0996047001924,2370.1810266984896,3071.7063052243659,5375.671916581386,4618.992902217196,0.0,0.0,0.0,0.0,0.0 
 01/03  09:00:00,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.97688933091035,2828.508477747224,0.0,21.923762669530367,1128.6384505190088,0.0,21.9279265371905,2783.5840424520458,0.0,21.95680954047988,998.5118398799953,0.0,21.959890703038849,2959.7480336519968,0.0,21.985936576961824,15397.822931482944,2945.482728130579,1568.9030942281887,1965.0649084730267,4276.8735641054249,3537.967662405458,0.0,0.0,0.0,0.0,0.0 
 01/03  10:00:00,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.147162949218938,1724.2404871572454,0.0,21.999425297714209,757.3486983030925,0.0,21.99848547357071,1900.9072663718426,0.0,21.999913578481427,735.7298520021832,0.0,21.998633639424058,2404.0805745021045,0.0,21.99999408891792,11958.130208973793,1727.4762445496136,1152.8018581299937,1679.9941695659725,3695.146263922213,2599.180698665731,0.0,0.0,0.0,0.0,0.0 
